Benefits & Policies: Does your organization provide a universal family leave policy to all employees?,Less than 12 weeks for primary caregiver,Less than 12 weeks for secondary caregiver,12-25 weeks for primary caregiver,12-25 weeks for secondary caregiver,26-51 weeks for primary caregiver,26-51 for secondary caregiver,52+ weeks for primary caregiver,52+ weeks for secondary caregiver,None for primary caregiver,None for secondary caregiver,Benefits & Policies: Does the plan above explicitly provide fully paid leave for adoption or surrogacy?,"Benefits & Policies: During the last 12 months, what % of qualified employees took their full paid family leave available? If your policy distinguishes between primary and secondary caregivers, respond to this question only considering all qualified primary caregivers.","Benefits & Policies: If your policy differentiates between primary and secondary caregivers, during the last 12 months, what % of secondary caregivers took their full paid family leave available?  If your policy does not differentiate, just respond with N/A.","Benefits & Policies: In addition to paid family-leave, does your workplace offer additional unpaid leave options for caregivers?",Benefits & Policies: Does your organization have a written policy regarding flexible phase-in schedules for employees returning from family leave?,Benefits & Policies: Does your organization provide guidance to all managers to develop supportive phase-in schedules for employees returning from family leave?,"Benefits & Policies: Do all offices and facilities have lactation rooms (windowless or covered windows, locked door, refrigerator and sink available) that are accessible to all lactating employees?",Benefits & Policies: Are there on-site or nearby childcare options for at least 80% of your offices/facilities?,Benefits & Policies: Does your organization subsidize the cost of childcare as a benefit available to all employees? ,Benefits & Policies: Does your organization cover the cost of the following: ,Other,Laundry services,Grocery shopping services,Meal prep options,On-site tutors*,On-site primary and urgent care*,None,Other,Regular work-from-home schedules,As-Needed work-from-home schedules,100% remote work-from-home schedules,Condensed work-hour schedules,Job-sharing opportunities,Flexible work hours (employee determines schedule based on pre-determined hourly total),None,Other,"N/A, no hourly employees",Set shift schedules (advanced shift scheduling),Shift flexibility (allow for shift-swapping and trading amongst employees),Guaranteed minimum payments (regardless of shift cancellations),None,Other,Stated commitment against harassment (ie - a zero tolerance policy must be followed with clear statements of the behavior that will not be tolerated),Definitions of harassment that cover sexual harassment and harassment based on gender,Clear definitions and examples covering  inappropriate behavior and inappropriate language,Confidentiality and non-retaliation statements as part of the policy,Reporting and accountability policies for the harassment policy,None,Other,"Benefits & Policies: Does your organization have a publicly-posted policy that defines gender identity and sexual orientation discrimination, and that states a zero tolerance harassment and discrimination policy?","Clear guidance on what to expect from the whistleblower process, with clarity on how issues are elevated",Whistleblowers with assured neutrality,Ensures protection and anonymity of employees,Articulates a fair process for evaluating concerns as they are reported,Articulates how whistleblowers will be informed and engaged in the process,None,Other,Sexual harassment,Gender identity,Sexual orientation discrimination,No,"Benefits & Policies: In the last 12 months, have there been any gender-related or sexual harassment or discrimination claims brought by an employee or former employee against another employee of the company?",Benefits & Policies: Tell us about the outcome or status of those claims.,Benefits & Policies:  Does your organization have a written policy regarding the treatment of an employee who has violated the harassment or discrimination policy that includes escalation if unresolved over time ,"Benefits & Policies:  During the last 12 months, what % of employees who have harassed or discriminated against one or more colleagues experienced these repercussions?","Benefits & Policies:  During the last two years, have all workers who have violated discrimination or harassment policies received additional bias and discrimination training?",Benefits & Policies:  Have any workers who have a documented pattern of harassing or discriminating behavior been terminated? ,Contraception coverage (male and female),Abortion services,Fertility treatment coverage (including IVF),Egg freezing,Gender Reassignment surgery,Other,Employee only,Married spouses (same and opposite sex),Domestic partners (same and opposite sex),Other,Benefits & Policies:  Do part-time employees who work 20+ hours qualify for health insurance?,Benefits & Policies:  Is the ratio of monthly health insurance premium to lowest paid worker greater than 10%?,"Benefits & Policies:  Does your organization have written gender transition guidelines that documents policies or practices on issues pertinent to a workplace gender transition, including supportive guidance on restroom and facilities access, dress code and internal record-keeping that fully recognize an employee's full-time gender presentation and maximize privacy for the employee. ","Benefits & Policies: Before we move to the next section, is there anything else you want to tell us about how your organization tracks, reports on or is working to improve its benefits and policies system?","Inclusion, Culture, Training & Community: How frequently does your workplace conduct culture survey/assessment that captures experiences impacted by gender identity?
","Inclusion, Culture, Training & Community: Can employees voluntarily disclose their gender identity and sexual orientation along with other demographic questions such as race, ethnicity, religion, parental status, disabilities in employee satisfaction surveys?","Inclusion, Culture, Training & Community: What are the overall results of your most recent employee satisfaction survey?","Inclusion, Culture, Training & Community: Are results disaggregated by gender, race and ethnicity, sexual orientation, religion or ability?",Black or African American women,Latina women,Asian women,Native American/Pacific Islander/Alaskan women,Mixed race women,White/caucasian women,Working moms (of school-aged children),LGTBQ women,Gender non-binary persons,No disparities in satisfaction across different employee groups,N/A (no disparity),Shared the results internally with leadership,Shared the results internally with all employees,None,Other,Conducted focus groups with marginalized populations  to identify key issues and brainstorm potential solutions,Retention of a third-party to support in the development of a remediation plan,Assurance of anonymity of individuals that are part of marginalized populations through the process,Obtained Board approval for remediation plans and funding to implement,Systems in place to track and report on progress toward meeting goals of remediation plans,No,Other,"Inclusion, Culture, Training & Community: If a plan has been developed, tell us more about the activities and target metrics that will address satisfaction disparities:","Inclusion, Culture, Training & Community: If there was a workplan in place to address different employee satisfaction experiences, have target goals been achieved?","Inclusion, Culture, Training & Community: Does the organization have Employee Resource Groups (ERGs) that are:
- focused on gender diverse populations
- receive -C-suite or senior management leadership and 
- budget for programming?","Inclusion, Culture, Training & Community: Do employee satisfaction surveys gather feedback on the value of ERGs?","Inclusion, Culture, Training & Community: Does your workplace have a written policy that explicitly allows workers to wear hair, clothing and jewelry in a way that reflects their personal identity? ","Inclusion, Culture, Training & Community: Does your organization have a written policy providing guidance for how employees share gender pronouns and setting expectations for how employees use and respect each others' pronouns?","Inclusion, Culture, Training & Community: Are there clearly marked unisex restrooms in all offices/facilities that are easily accessible for all employees across the organization?",A structured listening format to ensure that all voices are heard,"Norms to set expectations on conduct and participation and set the ""tone"" (ie - check-in questions to kick off a meeting)",Training for all managers on best practices for meeting inclusiveness,None,Other,"Inclusion, Culture, Training & Community: Do employee satisfaction surveys gather feedback on effectiveness of inclusive meeting practices?","Guidance on socializing (work dinners, after-hours gatherings) to ensure no inadvertent gender bias - ie.   participants must be included and sensitivity around gender, race/ethnicity, religion, socioeconomic status","Guidance on travel logistics (car, air, lodging) are applied consistently with all employees regardless of seniority or role",Prohibited activities on work travel,None,Other,microaggressions,microinequities,microaffirmations,None,Other,Conducting in-person trainings and discussions for the whole organization,Conducting in-person trainings and discussion for board/advisory groups,Engaging third-party organizations to structure and lead trainings,Providing on-going opportunities for employees to continue learning and engaging on issues related to bias,No,Other,"Inclusion, Culture, Training & Community: Are managers trained to establish ""working norms"" with their team members, designed to create clarity on expected working hours and frameworks to establish expected productivity and efficiency, with the goal of establishing acceptable work-life balance goals for teams?  ","Inclusion, Culture, Training & Community: Are managers and colleagues held accountable to engaging and adhering to the ""working norms"" standards that are created for their teams?","Inclusion, Culture, Training & Community: Does your workplace have a formal mentoring program that engages all entry or mid-career level gender diverse employees?  Is guidance on the purpose and structure of the mentoring program provided to ensure value and benefit is derived to all participants of the program? ","Inclusion, Culture, Training & Community: Does your workplace take steps to encourage allyship through allyship training, integration into job descriptions or compensation plans?","Inclusion, Culture, Training & Community: Do employee satisfaction surveys ask about the impact of mentorship programs on entry and mid-level staff? If so, what are the results?",Black or African American women,Latina women,Asian women,Native American/Pacific Islander/Alaskan women,Mixed race women,White/caucasian women,Working moms (of school-aged children),LGTBQ women,Gender non-binary persons,No disparities in retention,Unknown/not sure,N/A (No difference in turnover rates),Shared with C-suite and Board,Resulted in key populations being engaged in focus groups to better identify the issues resulting in higher-than-average turnover,Developed into an action plan,Action plan approved by the board with necessary budget allocation to reduce turnover rates amongst these populations,No action taken yet,"Inclusion, Culture, Training & Community: If a retention action plan has been in place for at least 12 months, have the retention goals been met?","Inclusion, Culture, Training & Community: Is there a written policy that sets expectations for gender equity and diversity representation at all internal and external-facing organization events or events at which the organization presents?","Inclusion, Culture, Training & Community: Is there a written policy about the expected  gender equity and diversity alignment  standards that all philanthropic, community or other partner organizations would be expected to meet?","Inclusion, Culture, Training & Community: Does your organization evaluate and confirm alignment  on gender equity and diversity standards with potential recipients of philanthropy, community or business partners? ","Inclusion, Culture, Training & Community: What % of annual corporate giving - covering both philanthropic or operating dollars (if relevant) - is targeted toward initiatives that have a gender equity and diversity focus? ","Inclusion, Culture, Training & Community: Has your organization supported state, local, or federal-level gender equity initiatives? (ie - Business Coalition for Equality, Equal Rights Amendment, funding for reproductive health access).","Inclusion, Culture, Training & Community: Has your organization partnered with other organizations in your industry to advocate for improved standards and practices related to gender equity?","Inclusion, Culture, Training & Community: Before we move to the next section, is there anything else you want to tell us about how your organization approaches creating a gender diverse, inclusive culture and community?",Organization,benchmark_group,number_of_employees,number_of_years,workforce
1,Less than 12 weeks for primary caregiver,Less than 12 weeks for secondary caregiver,,,,,,,,,1,4,NA,Less than 3 months,0,0,1,0,No,,No- but we are flexible and have flexible PTO that can be used.,,,,,,None,,,,,,,,None,,"N/A, no hourly employees",,,,,,Stated commitment against harassment (ie - a zero tolerance policy must be followed with clear statements of the behavior that will not be tolerated),Definitions of harassment that cover sexual harassment and harassment based on gender,Clear definitions and examples covering  inappropriate behavior and inappropriate language,Confidentiality and non-retaliation statements as part of the policy,Reporting and accountability policies for the harassment policy,,,Yes,,,,,,None,,,,,No,0,,Yes,0,"N/A, No one identified as violating policies","N/A, No one identified as violating policies",Contraception coverage (male and female),Abortion services,,,,,Employee only,Married spouses (same and opposite sex),Domestic partners (same and opposite sex),,0,1,No,NA,Annually,0,85-95% employees are satisfied or highly satisfied,0,,,,,,,,,,,,,,,,,,,,,,,,,0,N/A (no satisfaction surveys conducted),0,0,0,,,,None,,0,,,,None,,microaggressions,microinequities,microaffirmations,,,,,,,No,,No,No,No,0,N/A (no satisfaction surveys conducted),,,,,,,,,,No disparities in retention,,N/A (No difference in turnover rates),,,,,,N/A (no action plan in place),0,0,0,100,NA,No,"This is hard because the last year was not normal, we had low to no turnover.",Company 1N,Technology,Fewer than 100 Employees,Fewer than 5 years,At least 80% of employees are Salaried
1,,,,,,,,,,,,,,,1,1,0,0,No,None,,,,,,,None,,Regular work-from-home schedules,,,,,,,,"N/A, no hourly employees",,,,,,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,No,,Semi-annually,0,,,,,,,,,,,,,,,,,,,,,,,,,,N/A - No targets were established,1,No,0,0,0,,,,None,,0,"Guidance on socializing (work dinners, after-hours gatherings) to ensure no inadvertent gender bias - ie.   participants must be included and sensitivity around gender, race/ethnicity, religion, socioeconomic status","Guidance on travel logistics (car, air, lodging) are applied consistently with all employees regardless of seniority or role",,,,,,,None,,,,,,No,,Yes,Yes,No,,No,,,,,,,,,,,Unknown/not sure,,,,,,No action taken yet,,0,0,0,,N/A,N/A,,Company 1M,,Fewer than 100 Employees,15 or more years,At least 80% of employees are Salaried
0,,,12-25 weeks for primary caregiver,12-25 weeks for secondary caregiver,,,,,,,1,,,No,0,0,1,1,No,None,,,,,,,None,,,As-Needed work-from-home schedules,,,,Flexible work hours (employee determines schedule based on pre-determined hourly total),,,"N/A, no hourly employees",,,,,,,,,,,None,,No,,Whistleblowers with assured neutrality,Ensures protection and anonymity of employees,,,,,Sexual harassment,Gender identity,Sexual orientation discrimination,,0,,No,,"N/A, No one identified as violating policies","N/A, No one identified as violating policies",Contraception coverage (male and female),,,,,,,Married spouses (same and opposite sex),,,0,1,No,,None,0,N/A (no satisfaction surveys conducted),,,,,,,,,,,,,,,,,,,,,,,,,N/A - No targets were established,0,N/A (no satisfaction surveys conducted),1,0,0,,,,,"We have had trainings from Double Gemini around agenda creation, meeting norms, and conducting meetings, and there are expectations for everyone contributing to meetings, but the structured implementation of those practices we've all been trained on is inconsistent and depends on the meeting and meeting content",0,,"Guidance on travel logistics (car, air, lodging) are applied consistently with all employees regardless of seniority or role",,,,microaggressions,,,,,,,,Providing on-going opportunities for employees to continue learning and engaging on issues related to bias,,,Yes,No,No,0,N/A (no satisfaction surveys conducted),,,,,,,,,,No disparities in retention,,N/A (No difference in turnover rates),,,,,,N/A (no action plan in place),0,0,0,,N/A,N/A,,Company 1L,NonProfit,Fewer than 100 Employees,5-14 years,We have a mixed workforce of hourly and salaried employees
1,Less than 12 weeks for primary caregiver,Less than 12 weeks for secondary caregiver,,,,,,,,,1,100,N/A,No,0,1,1,1,No,None,,,,,,,None,,Regular work-from-home schedules,As-Needed work-from-home schedules,100% remote work-from-home schedules,,,,,,"N/A, no hourly employees",,,,,,Stated commitment against harassment (ie - a zero tolerance policy must be followed with clear statements of the behavior that will not be tolerated),Definitions of harassment that cover sexual harassment and harassment based on gender,Clear definitions and examples covering  inappropriate behavior and inappropriate language,Confidentiality and non-retaliation statements as part of the policy,Reporting and accountability policies for the harassment policy,,,No,"Clear guidance on what to expect from the whistleblower process, with clarity on how issues are elevated",Whistleblowers with assured neutrality,Ensures protection and anonymity of employees,Articulates a fair process for evaluating concerns as they are reported,Articulates how whistleblowers will be informed and engaged in the process,,,,,,No,0,,No,,"N/A, No one identified as violating policies","N/A, No one identified as violating policies",,,Fertility treatment coverage (including IVF),,,,Employee only,Married spouses (same and opposite sex),Domestic partners (same and opposite sex),,0,1,No,,None,1,N/A (no satisfaction surveys conducted),,,,,,,,,,,,,,,,,,,,,,,,,N/A - No targets were established,1,N/A (no satisfaction surveys conducted),0,0,0,,,,None,,0,,,,None,,microaggressions,microinequities,microaffirmations,,,Conducting in-person trainings and discussions for the whole organization,Conducting in-person trainings and discussion for board/advisory groups,Engaging third-party organizations to structure and lead trainings,Providing on-going opportunities for employees to continue learning and engaging on issues related to bias,,,Yes,Yes,Yes,1,N/A (no satisfaction surveys conducted),,,,,,,,,,No disparities in retention,,N/A (No difference in turnover rates),,,,,,N/A (no action plan in place),0,0,1,100,Yes (no details given),Yes (no details provided),,Company 1K,NonProfit,Fewer than 100 Employees,15 or more years,At least 80% of employees are Salaried
1,,,,,,,,,None for primary caregiver,None for secondary caregiver,0,0,n/a,No,0,1,0,0,No,None,,,,,,,None,,,,100% remote work-from-home schedules,,Job-sharing opportunities,Flexible work hours (employee determines schedule based on pre-determined hourly total),,,,Set shift schedules (advanced shift scheduling),Shift flexibility (allow for shift-swapping and trading amongst employees),,,,Stated commitment against harassment (ie - a zero tolerance policy must be followed with clear statements of the behavior that will not be tolerated),,,Confidentiality and non-retaliation statements as part of the policy,Reporting and accountability policies for the harassment policy,,,No,"Clear guidance on what to expect from the whistleblower process, with clarity on how issues are elevated",,Ensures protection and anonymity of employees,Articulates a fair process for evaluating concerns as they are reported,Articulates how whistleblowers will be informed and engaged in the process,,,Sexual harassment,,,,0,,"In progress (policy under development, not yet implemented)",0,Yes,Yes,Contraception coverage (male and female),,Fertility treatment coverage (including IVF),,Gender Reassignment surgery,,,,Domestic partners (same and opposite sex),,0,1,In progress (not yet circulated amongst employees),"There are no ""Other"" or ""open text"" forms or ""N/A"" options here. We are a 90% remote workforce, so we do not have lactation rooms, and our transition back to work policy for gender re-assignment is n/a for the same reason.",None,1,N/A (no satisfaction surveys conducted),,,,,,,,,,,,,,,,,,,,,,,,,N/A - No targets were established,1,N/A (no satisfaction surveys conducted),0,1,0,,,,None,,0,,,,None,,microaggressions,,,,,,,,Providing on-going opportunities for employees to continue learning and engaging on issues related to bias,,,Yes,No,In progress,0,N/A (no satisfaction surveys conducted),,,,,,,,,,,Unknown/not sure,N/A (No difference in turnover rates),,,,,,N/A (no action plan in place),0,1,1,75,"there are folks who support through their paid volunteer/activism time off program that we have, but we do not track the details at the organizational level (e.g. there are several employees who work with the Trevor Project and the HRC and do so on company time)","As a 3rd party benefits administrator, we have been working to update the gender identification language in our platform, and are doing so to apply pressure of various suppliers and clients we work with. We are still in the beginning stages and plan to work with HRC and looking for others to align/partner.","We have a very flexible benefits administration platform, and can work with organizations to design ""accounts"" for their employees. One account we designed as an offering is a Gender Affirmation Account, where employees can have funds automatically deposited into this medical benefit flex account. We are trying to come up with more ways to provide employees with benefit accounts that meet their health, wealth and well-being needs and gives folks the flexibility and control to inform what that looks like.",Company 1J,Finance,"1000-4,999 Employees",15 or more years,We have a mixed workforce of hourly and salaried employees
1,Less than 12 weeks for primary caregiver,Less than 12 weeks for secondary caregiver,,,,,,,,,1,3,n/a,Less than 3 months,1,1,1,1,No,,We cover costs associated with childcare subscriptions (i.e. Care.com) and we have a Flexible Spending Account option for Dependent Care that our organization matches up to 200 USD per month,,,,,,None,,Regular work-from-home schedules,As-Needed work-from-home schedules,100% remote work-from-home schedules,,,Flexible work hours (employee determines schedule based on pre-determined hourly total),,,,Set shift schedules (advanced shift scheduling),,,,,Stated commitment against harassment (ie - a zero tolerance policy must be followed with clear statements of the behavior that will not be tolerated),Definitions of harassment that cover sexual harassment and harassment based on gender,Clear definitions and examples covering  inappropriate behavior and inappropriate language,Confidentiality and non-retaliation statements as part of the policy,Reporting and accountability policies for the harassment policy,,,In progress,"Clear guidance on what to expect from the whistleblower process, with clarity on how issues are elevated",Whistleblowers with assured neutrality,Ensures protection and anonymity of employees,Articulates a fair process for evaluating concerns as they are reported,Articulates how whistleblowers will be informed and engaged in the process,,,,,,No,1,Unknown by me as the report is handled with an internal investigation that would not be appropriate to be shared with me or others,No,,,Yes,Contraception coverage (male and female),Abortion services,Fertility treatment coverage (including IVF),,,,Employee only,Married spouses (same and opposite sex),Domestic partners (same and opposite sex),,,0,No,"I was unsure about the abortion, gender affirming surgery, and egg freezing - in our medical plan. Our summary of benefits mentions infertility and pregnancy services but did not specify these",Annually,1,<85% employees are satisfied or highly satisfied,1,,,,,,White/caucasian women,,,,,,Shared the results internally with leadership,Shared the results internally with all employees,,,,Retention of a third-party to support in the development of a remediation plan,Assurance of anonymity of individuals that are part of marginalized populations through the process,Obtained Board approval for remediation plans and funding to implement,Systems in place to track and report on progress toward meeting goals of remediation plans,,Approved funding for upcoming DEI Director role,"We have an active task force for Diversity, Equity, and Inclusion. That group will re-survey staff using their inclusion survey. We hired a DEI Consultant to help guide the org and the task force in creating a DEI roadmap. We received approval for funding for a DEI Director to be hired soon. We just purchased a new third-party reporting mechanism for whistleblower complaints so people feel more comfortable reporting incidents or concerns. We are planning on all-staff training on identity and anti-racism.",N/A - No targets were established,0,No,1,0,0,,"Norms to set expectations on conduct and participation and set the ""tone"" (ie - check-in questions to kick off a meeting)",Training for all managers on best practices for meeting inclusiveness,,,1,,"Guidance on travel logistics (car, air, lodging) are applied consistently with all employees regardless of seniority or role",,,,,,,None,,,,Engaging third-party organizations to structure and lead trainings,Providing on-going opportunities for employees to continue learning and engaging on issues related to bias,,,Yes,No,No,0,No,,,,,,,,,,No disparities in retention,,N/A (No difference in turnover rates),,,,,,N/A (no action plan in place),0,0,1,,"Yes - we are a healthcare advocacy organization so a lot of our work in focused on materal and child health, women in community health, advocacy for paid community health work etc","Yes, we do a lot of advocacy and external speaking engagements on this topic- particularly around compensating women frontline, health workers",no,Company 1I,NonProfit,Fewer than 100 Employees,5-14 years,At least 80% of employees are Salaried
1,,,12-25 weeks for primary caregiver,12-25 weeks for secondary caregiver,,,,,,,1,95,n/a,Less than 3 months,1,1,1,0,No,None,,,,,,,None,,Regular work-from-home schedules,As-Needed work-from-home schedules,100% remote work-from-home schedules,,,Flexible work hours (employee determines schedule based on pre-determined hourly total),,,,,,,None,,Stated commitment against harassment (ie - a zero tolerance policy must be followed with clear statements of the behavior that will not be tolerated),Definitions of harassment that cover sexual harassment and harassment based on gender,Clear definitions and examples covering  inappropriate behavior and inappropriate language,Confidentiality and non-retaliation statements as part of the policy,Reporting and accountability policies for the harassment policy,,,No,,,,,,None,,,,,No,0,,No,,"N/A, No one identified as violating policies","N/A, No one identified as violating policies",Contraception coverage (male and female),Abortion services,,,,,,Married spouses (same and opposite sex),Domestic partners (same and opposite sex),,0,0,No,n/a,Semi-annually,0,<85% employees are satisfied or highly satisfied,1,Black or African American women,Latina women,,,Mixed race women,,,,,,,Shared the results internally with leadership,,,,Conducted focus groups with marginalized populations  to identify key issues and brainstorm potential solutions,,Assurance of anonymity of individuals that are part of marginalized populations through the process,,,,,"Plans to better structure performance review and promotion process, and provide employees with more education/support before these cycles. More manager support/coaching on development convos/feedback.",N/A - No targets were established,0,No,0,0,0,,,,None,,0,,"Guidance on travel logistics (car, air, lodging) are applied consistently with all employees regardless of seniority or role",Prohibited activities on work travel,,,,,,None,,Conducting in-person trainings and discussions for the whole organization,,,,,,In progress,No,No,0,No,,,Asian women,,,,,,,,,,,,,,No action taken yet,,0,0,0,75,n/a,no,"established DIB committee to discuss challenges and celebrate diversity. Clear ERG guidelines, though women ERG has not been created",Company 1H,Technology,250-999 Employees,5-14 years,We have a mixed workforce of hourly and salaried employees
1,Less than 12 weeks for primary caregiver,Less than 12 weeks for secondary caregiver,,,,,,,,,1,2,n/a,No,0,0,0,1,No,None,,,,,,,None,,,,,,,,,"It's not written, but the company has spent most of its life in a pandemic so there is no office, and everyone seems to be able to be flexible aside from the teachers who have much more flexibility than a typical teacher in a traditional school.","N/A, no hourly employees",,,,,,Stated commitment against harassment (ie - a zero tolerance policy must be followed with clear statements of the behavior that will not be tolerated),,,,,,,Yes,,,,,,None,,,,,No,0,,No,,"N/A, No one identified as violating policies","N/A, No one identified as violating policies",,,Fertility treatment coverage (including IVF),,,,,,Domestic partners (same and opposite sex),,1,1,No,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,N/A (no satisfaction surveys conducted),0,0,0,,,,None,,0,,,,None,,,,,None,,,,,,No,,No,No,No,0,No,,,,,,White/caucasian women,Working moms (of school-aged children),,,,,,,,,,No action taken yet,,,,0,0,mo,no,no,Company 1G,,Fewer than 100 Employees,Fewer than 5 years,At least 80% of employees are Salaried
1,Less than 12 weeks for primary caregiver,Less than 12 weeks for secondary caregiver,,,,,,,,,1,0,0,No,0,0,1,1,No,None,,,,,,,None,,Regular work-from-home schedules,,,,,,,,"N/A, no hourly employees",,,,,,,,,,,None,,No,,,,,,None,,,,,No,0,,"In progress (policy under development, not yet implemented)",0,"N/A, No one identified as violating policies","N/A, No one identified as violating policies",,,,,,,,Married spouses (same and opposite sex),,,0,0,No,No - guidance on how to implement for small businesses would be great,In process of implementing,1,N/A (no satisfaction surveys conducted),,,,,,,,,,,,,,,,,,,,,,,,,N/A - No targets were established,0,N/A (no satisfaction surveys conducted),1,0,0,,,,,,0,,,,,,,,,None,,,,,,No,,No,No,No,0,N/A (no satisfaction surveys conducted),,,,,,,,,,No disparities in retention,,N/A (No difference in turnover rates),,,,,,N/A (no action plan in place),0,0,0,0,No,No,Guidance on all of this would be most welcome!,Company 1F,Finance,Fewer than 100 Employees,Fewer than 5 years,At least 80% of employees are Salaried
1,,,12-25 weeks for primary caregiver,12-25 weeks for secondary caregiver,,,,,,,1,100,N/A,Less than 3 months,0,0,1,1,No,None,,,,,,,None,,Regular work-from-home schedules,As-Needed work-from-home schedules,100% remote work-from-home schedules,,,Flexible work hours (employee determines schedule based on pre-determined hourly total),,,,Set shift schedules (advanced shift scheduling),Shift flexibility (allow for shift-swapping and trading amongst employees),,,,Stated commitment against harassment (ie - a zero tolerance policy must be followed with clear statements of the behavior that will not be tolerated),Definitions of harassment that cover sexual harassment and harassment based on gender,Clear definitions and examples covering  inappropriate behavior and inappropriate language,Confidentiality and non-retaliation statements as part of the policy,Reporting and accountability policies for the harassment policy,,,Yes,"Clear guidance on what to expect from the whistleblower process, with clarity on how issues are elevated",Whistleblowers with assured neutrality,Ensures protection and anonymity of employees,Articulates a fair process for evaluating concerns as they are reported,Articulates how whistleblowers will be informed and engaged in the process,,,Sexual harassment,,,,0,,Yes,0,"N/A, No one identified as violating policies","N/A, No one identified as violating policies",,,,,,"not sure, standard medical plans with no exclusions ideally",,Married spouses (same and opposite sex),Domestic partners (same and opposite sex),,0,0,Yes,,In process of implementing,1,N/A (no satisfaction surveys conducted),,,,,,,,,,,,,,,,,,,,,,,,,N/A - No targets were established,1,N/A (no satisfaction surveys conducted),1,1,1,,,,,,0,,"Guidance on travel logistics (car, air, lodging) are applied consistently with all employees regardless of seniority or role",,,,microaggressions,,,,,Conducting in-person trainings and discussions for the whole organization,,,Providing on-going opportunities for employees to continue learning and engaging on issues related to bias,,,Yes,No,No,0,N/A (no satisfaction surveys conducted),Black or African American women,,,,,,,,,,,,,,Developed into an action plan,,,N/A (no action plan in place),0,0,1,0,not sure,,,Company 1E,NonProfit,Fewer than 100 Employees,5-14 years,At least 80% of employees are Salaried
1,,,12-25 weeks for primary caregiver,12-25 weeks for secondary caregiver,,,,,,,0,3,100,No,0,1,1,0,No,None,,,,,,,None,,Regular work-from-home schedules,As-Needed work-from-home schedules,100% remote work-from-home schedules,,,Flexible work hours (employee determines schedule based on pre-determined hourly total),,,"N/A, no hourly employees",,,,,,Stated commitment against harassment (ie - a zero tolerance policy must be followed with clear statements of the behavior that will not be tolerated),Definitions of harassment that cover sexual harassment and harassment based on gender,Clear definitions and examples covering  inappropriate behavior and inappropriate language,Confidentiality and non-retaliation statements as part of the policy,Reporting and accountability policies for the harassment policy,,,Yes,,,,,,None,,Sexual harassment,,,,1,Investigation found sexual harassment not to have happened. Behavior was problematic and stopped once requested by the complaintant,No,,,,,,,,,,,,,,,,,,Annually,1,85-95% employees are satisfied or highly satisfied,1,,,,,,,,,,No disparities in satisfaction across different employee groups,N/A (no disparity),,,,,,,,,,No,,n/a,Behind goals (<66% or fewer targets met),0,No,0,1,1,,"Norms to set expectations on conduct and participation and set the ""tone"" (ie - check-in questions to kick off a meeting)",,,,0,,,,,,,,,None,,,,,Providing on-going opportunities for employees to continue learning and engaging on issues related to bias,,,Yes,No,No,0,N/A (no satisfaction surveys conducted),,,,,,,,,,No disparities in retention,,N/A (No difference in turnover rates),,,,,,N/A (no action plan in place),0,0,0,100,no,no,no,Company 1D,Technology,Fewer than 100 Employees,5-14 years,At least 80% of employees are Salaried
1,Less than 12 weeks for primary caregiver,Less than 12 weeks for secondary caregiver,,,,,,,,,1,3,0,Less than 3 months,0,0,0,1,No,None,,,,,,,None,,,As-Needed work-from-home schedules,,,,Flexible work hours (employee determines schedule based on pre-determined hourly total),,,,Set shift schedules (advanced shift scheduling),,,,,Stated commitment against harassment (ie - a zero tolerance policy must be followed with clear statements of the behavior that will not be tolerated),Definitions of harassment that cover sexual harassment and harassment based on gender,,,,,,Yes,,,,,,None,,Sexual harassment,,,,0,,No,,,,,,,,,,,,,,,,,,None,0,N/A (no satisfaction surveys conducted),,,,,,,,,,,,,,,,,,,,,,,,,N/A - No targets were established,1,N/A (no satisfaction surveys conducted),0,0,0,,,,,,0,,,,,,,,,None,,Conducting in-person trainings and discussions for the whole organization,Conducting in-person trainings and discussion for board/advisory groups,,Providing on-going opportunities for employees to continue learning and engaging on issues related to bias,,,No,No,In progress,0,N/A (no satisfaction surveys conducted),,,,,,,,,,No disparities in retention,,N/A (No difference in turnover rates),,,,,,N/A (no action plan in place),0,0,1,10,no,no,no,Company 1C,,Fewer than 100 Employees,Fewer than 5 years,At least 80% of employees are Hourly
